"","control","treatment1","treatment2","treatment3","treatment4","sampled_numbers","repeat.","diff","label"
"3332",3.02898550724638,2.98550724637681,2.98550724637681,3,2.97101449275362,345,100,0.0579710144927539,"blocked"
"3333",3.05797101449275,3.01449275362319,3,3,3.01449275362319,345,100,0.0579710144927534,"blocked"
"3334",3.04347826086957,3.05797101449275,3.05797101449275,2.98550724637681,3.05797101449275,345,100,0.0724637681159419,"blocked"
"3335",3.02898550724638,3.07246376811594,3.02898550724638,3.05797101449275,3.01449275362319,345,100,0.0579710144927534,"blocked"
"3336",3,2.97101449275362,2.97101449275362,2.98550724637681,2.95652173913043,345,100,0.0434782608695654,"blocked"
"3337",2.97101449275362,2.95652173913043,2.94202898550725,2.92753623188406,2.97101449275362,345,100,0.043478260869565,"blocked"
"3338",3.02898550724638,3.08695652173913,3.07246376811594,3.04347826086957,3.05797101449275,345,100,0.0579710144927534,"blocked"
"3339",2.94202898550725,2.94202898550725,2.88405797101449,2.92753623188406,2.91304347826087,345,100,0.0579710144927539,"blocked"
"3340",3.01449275362319,3,3.01449275362319,3.02898550724638,3,345,100,0.0289855072463769,"blocked"
"3341",3.08695652173913,3.05797101449275,3.05797101449275,3.04347826086957,3.07246376811594,345,100,0.043478260869565,"blocked"
"3342",2.98550724637681,2.92753623188406,2.95652173913043,2.94202898550725,2.94202898550725,345,100,0.0579710144927534,"blocked"
"3343",2.95652173913043,2.95652173913043,2.91304347826087,2.95652173913043,2.95652173913043,345,100,0.043478260869565,"blocked"
"3344",2.92753623188406,2.95652173913043,2.92753623188406,2.94202898550725,2.92753623188406,345,100,0.0289855072463765,"blocked"
"3345",2.92753623188406,2.92753623188406,2.97101449275362,2.92753623188406,2.92753623188406,345,100,0.043478260869565,"blocked"
"3346",2.97101449275362,2.92753623188406,2.94202898550725,2.95652173913043,2.94202898550725,345,100,0.043478260869565,"blocked"
"3347",2.98550724637681,2.95652173913043,2.98550724637681,2.97101449275362,2.95652173913043,345,100,0.0289855072463769,"blocked"
"3348",3.05797101449275,3.05797101449275,3.04347826086957,3.05797101449275,3.05797101449275,345,100,0.014492753623188,"blocked"
"3349",3.1304347826087,3.11594202898551,3.10144927536232,3.10144927536232,3.1304347826087,345,100,0.0289855072463769,"blocked"
"3350",3.05797101449275,3.02898550724638,3.04347826086957,2.98550724637681,3.01449275362319,345,100,0.0724637681159419,"blocked"
"3351",3.05797101449275,3.04347826086957,3.04347826086957,3.04347826086957,3.05797101449275,345,100,0.014492753623188,"blocked"
"3352",3.02898550724638,3,3,3,3.05797101449275,345,100,0.0579710144927534,"blocked"
"3353",2.91304347826087,2.92753623188406,2.92753623188406,2.95652173913043,2.91304347826087,345,100,0.043478260869565,"blocked"
"3354",2.91304347826087,2.91304347826087,2.91304347826087,2.88405797101449,2.8695652173913,345,100,0.0434782608695654,"blocked"
"3355",2.94202898550725,2.97101449275362,2.94202898550725,2.94202898550725,2.95652173913043,345,100,0.0289855072463765,"blocked"
"3356",2.98550724637681,3,3,2.94202898550725,2.94202898550725,345,100,0.0579710144927534,"blocked"
"3357",2.84057971014493,2.84057971014493,2.82608695652174,2.79710144927536,2.82608695652174,345,100,0.0434782608695654,"blocked"
"3358",2.89855072463768,2.89855072463768,2.91304347826087,2.92753623188406,2.89855072463768,345,100,0.0289855072463769,"blocked"
"3359",2.92753623188406,2.94202898550725,2.92753623188406,2.94202898550725,2.95652173913043,345,100,0.0289855072463765,"blocked"
"3360",2.97101449275362,2.97101449275362,2.95652173913043,2.95652173913043,2.97101449275362,345,100,0.0144927536231885,"blocked"
"3361",3.11594202898551,3.11594202898551,3.15942028985507,3.11594202898551,3.17391304347826,345,100,0.0579710144927534,"blocked"
"3362",3.10144927536232,3.10144927536232,3.1304347826087,3.10144927536232,3.08695652173913,345,100,0.0434782608695654,"blocked"
"3363",2.98550724637681,2.98550724637681,2.98550724637681,2.98550724637681,2.97101449275362,345,100,0.0144927536231885,"blocked"
"3364",3.07246376811594,3.07246376811594,3.11594202898551,3.07246376811594,3.11594202898551,345,100,0.0434782608695654,"blocked"
"3365",3.02898550724638,3.08695652173913,3.04347826086957,3.04347826086957,3.05797101449275,345,100,0.0579710144927534,"blocked"
"3366",3.17391304347826,3.18840579710145,3.18840579710145,3.18840579710145,3.23188405797101,345,100,0.0579710144927539,"blocked"
"3367",3.11594202898551,3.10144927536232,3.1304347826087,3.10144927536232,3.10144927536232,345,100,0.0289855072463769,"blocked"
"3368",2.94202898550725,2.95652173913043,2.94202898550725,2.91304347826087,2.95652173913043,345,100,0.043478260869565,"blocked"
"3369",3,2.97101449275362,2.95652173913043,3,3,345,100,0.0434782608695654,"blocked"
"3370",3.05797101449275,3.05797101449275,3.04347826086957,3.04347826086957,3.05797101449275,345,100,0.014492753623188,"blocked"
"3371",3.02898550724638,3.07246376811594,3.07246376811594,3.05797101449275,3.07246376811594,345,100,0.043478260869565,"blocked"
"3372",2.88405797101449,2.88405797101449,2.8695652173913,2.88405797101449,2.8695652173913,345,100,0.0144927536231885,"blocked"
"3373",2.92753623188406,2.91304347826087,2.92753623188406,2.91304347826087,2.91304347826087,345,100,0.0144927536231885,"blocked"
"3374",2.98550724637681,3,2.95652173913043,3,3,345,100,0.0434782608695654,"blocked"
"3375",3,3.04347826086957,2.98550724637681,3.02898550724638,2.98550724637681,345,100,0.0579710144927539,"blocked"
"3376",3.01449275362319,3.01449275362319,2.98550724637681,3.01449275362319,3,345,100,0.0289855072463769,"blocked"
"3377",3.1304347826087,3.15942028985507,3.1304347826087,3.14492753623188,3.15942028985507,345,100,0.0289855072463765,"blocked"
"3378",3.01449275362319,2.98550724637681,2.97101449275362,2.97101449275362,2.95652173913043,345,100,0.0579710144927539,"blocked"
"3379",2.98550724637681,2.95652173913043,3.01449275362319,3,2.98550724637681,345,100,0.0579710144927539,"blocked"
"3380",2.91304347826087,2.8695652173913,2.91304347826087,2.92753623188406,2.88405797101449,345,100,0.0579710144927539,"blocked"
"3381",3.10144927536232,3.08695652173913,3.11594202898551,3.05797101449275,3.08695652173913,345,100,0.0579710144927539,"blocked"
"3382",2.98550724637681,2.98550724637681,3,3,3.02898550724638,345,100,0.0434782608695654,"blocked"
"3383",2.85507246376812,2.88405797101449,2.8695652173913,2.94202898550725,2.92753623188406,345,100,0.0869565217391308,"blocked"
"3384",2.94202898550725,2.8695652173913,2.88405797101449,2.92753623188406,2.88405797101449,345,100,0.0724637681159424,"blocked"
"3385",2.97101449275362,2.95652173913043,2.94202898550725,2.97101449275362,2.98550724637681,345,100,0.043478260869565,"blocked"
"3386",2.91304347826087,2.88405797101449,2.89855072463768,2.94202898550725,2.94202898550725,345,100,0.0579710144927539,"blocked"
"3387",3.02898550724638,3.02898550724638,3.02898550724638,3.04347826086957,3.05797101449275,345,100,0.0289855072463765,"blocked"
"3388",3.01449275362319,2.98550724637681,2.98550724637681,3.01449275362319,3,345,100,0.0289855072463769,"blocked"
"3389",3.05797101449275,3.08695652173913,3.08695652173913,3.05797101449275,3.07246376811594,345,100,0.0289855072463769,"blocked"
"3390",3.04347826086957,3.01449275362319,3.04347826086957,3.07246376811594,3.07246376811594,345,100,0.0579710144927534,"blocked"
"3391",2.71014492753623,2.7536231884058,2.7536231884058,2.76811594202899,2.7536231884058,345,100,0.0579710144927534,"blocked"
"3392",2.92753623188406,2.92753623188406,2.97101449275362,2.95652173913043,2.91304347826087,345,100,0.0579710144927534,"blocked"
"3393",2.89855072463768,2.91304347826087,2.91304347826087,2.92753623188406,2.91304347826087,345,100,0.0289855072463769,"blocked"
"3394",3.08695652173913,3.07246376811594,3.07246376811594,3.07246376811594,3.05797101449275,345,100,0.0289855072463769,"blocked"
"3395",2.88405797101449,2.88405797101449,2.84057971014493,2.85507246376812,2.8695652173913,345,100,0.043478260869565,"blocked"
"3396",2.98550724637681,2.97101449275362,2.94202898550725,2.97101449275362,2.95652173913043,345,100,0.043478260869565,"blocked"
"3397",2.98550724637681,3,2.97101449275362,2.97101449275362,2.95652173913043,345,100,0.0434782608695654,"blocked"
"3398",2.91304347826087,2.91304347826087,2.95652173913043,2.95652173913043,2.95652173913043,345,100,0.043478260869565,"blocked"
"3399",2.85507246376812,2.85507246376812,2.89855072463768,2.85507246376812,2.8695652173913,345,100,0.0434782608695654,"blocked"
"3400",2.92753623188406,3,2.94202898550725,3,3,345,100,0.0724637681159419,"blocked"
"3401",2.97183098591549,2.98591549295775,2.98591549295775,2.98591549295775,3.04225352112676,355,100,0.0704225352112675,"blocked"
"3402",2.98591549295775,3,2.95774647887324,3,3,355,100,0.0422535211267605,"blocked"
"3403",3,2.97183098591549,2.95774647887324,2.92957746478873,2.94366197183099,355,100,0.0704225352112675,"blocked"
"3404",2.88732394366197,2.91549295774648,2.92957746478873,2.92957746478873,2.91549295774648,355,100,0.0422535211267605,"blocked"
"3405",3.12676056338028,3.11267605633803,3.11267605633803,3.16901408450704,3.12676056338028,355,100,0.0563380281690145,"blocked"
"3406",2.95774647887324,3.01408450704225,2.98591549295775,3.01408450704225,2.95774647887324,355,100,0.056338028169014,"blocked"
"3407",2.92957746478873,2.94366197183099,2.90140845070423,2.91549295774648,2.92957746478873,355,100,0.0422535211267605,"blocked"
"3408",3.02816901408451,3.09859154929577,3.04225352112676,3.05633802816901,3.05633802816901,355,100,0.0704225352112675,"blocked"
"3409",3.02816901408451,3,3.02816901408451,3,3.02816901408451,355,100,0.028169014084507,"blocked"
"3410",3.01408450704225,3.04225352112676,3.01408450704225,3.01408450704225,3,355,100,0.0422535211267605,"blocked"
"3411",3.02816901408451,3.02816901408451,3.01408450704225,3.02816901408451,3.04225352112676,355,100,0.028169014084507,"blocked"
"3412",3.04225352112676,2.98591549295775,3.04225352112676,2.98591549295775,3.02816901408451,355,100,0.056338028169014,"blocked"
"3413",2.91549295774648,2.92957746478873,2.91549295774648,2.90140845070423,2.91549295774648,355,100,0.028169014084507,"blocked"
"3414",2.94366197183099,2.94366197183099,2.95774647887324,2.95774647887324,2.94366197183099,355,100,0.0140845070422535,"blocked"
"3415",3.09859154929577,3.04225352112676,3.09859154929577,3.02816901408451,3.02816901408451,355,100,0.0704225352112675,"blocked"
"3416",3,2.98591549295775,2.95774647887324,2.94366197183099,3,355,100,0.056338028169014,"blocked"
"3417",3.09859154929577,3.11267605633803,3.11267605633803,3.11267605633803,3.11267605633803,355,100,0.0140845070422535,"blocked"
"3418",2.90140845070423,2.90140845070423,2.90140845070423,2.92957746478873,2.95774647887324,355,100,0.056338028169014,"blocked"
"3419",3.12676056338028,3.11267605633803,3.11267605633803,3.15492957746479,3.11267605633803,355,100,0.0422535211267605,"blocked"
"3420",2.92957746478873,2.90140845070423,2.91549295774648,2.94366197183099,2.90140845070423,355,100,0.0422535211267605,"blocked"
"3421",2.95774647887324,3,2.97183098591549,3,2.98591549295775,355,100,0.0422535211267605,"blocked"
"3422",2.91549295774648,2.90140845070423,2.91549295774648,2.91549295774648,2.91549295774648,355,100,0.0140845070422535,"blocked"
"3423",3.02816901408451,2.97183098591549,3.01408450704225,2.97183098591549,3.01408450704225,355,100,0.056338028169014,"blocked"
"3424",2.87323943661972,2.88732394366197,2.87323943661972,2.87323943661972,2.92957746478873,355,100,0.056338028169014,"blocked"
"3425",3.04225352112676,3.04225352112676,3.04225352112676,3.01408450704225,3,355,100,0.0422535211267605,"blocked"
"3426",2.91549295774648,2.90140845070423,2.91549295774648,2.97183098591549,2.92957746478873,355,100,0.0704225352112675,"blocked"
"3427",3.04225352112676,3.08450704225352,3.04225352112676,3.04225352112676,3.07042253521127,355,100,0.0422535211267605,"blocked"
"3428",3.01408450704225,2.98591549295775,3,3.01408450704225,3.02816901408451,355,100,0.0422535211267605,"blocked"
"3429",2.98591549295775,3.02816901408451,2.98591549295775,3,3,355,100,0.0422535211267605,"blocked"
"3430",3.05633802816901,3.04225352112676,3.05633802816901,3.07042253521127,3.04225352112676,355,100,0.028169014084507,"blocked"
"3431",2.91549295774648,2.91549295774648,2.94366197183099,2.95774647887324,2.92957746478873,355,100,0.0422535211267605,"blocked"
"3432",3.01408450704225,3.05633802816901,3.02816901408451,3.05633802816901,3.04225352112676,355,100,0.0422535211267605,"blocked"
"3433",3.07042253521127,3.02816901408451,3.01408450704225,3.07042253521127,3.07042253521127,355,100,0.056338028169014,"blocked"
"3434",3.01408450704225,3.02816901408451,3.05633802816901,3.05633802816901,3.07042253521127,355,100,0.056338028169014,"blocked"
"3435",2.95774647887324,2.95774647887324,2.97183098591549,2.98591549295775,3,355,100,0.0422535211267605,"blocked"
"3436",2.95774647887324,2.98591549295775,2.94366197183099,3,2.95774647887324,355,100,0.056338028169014,"blocked"
"3437",3.04225352112676,3.05633802816901,3.04225352112676,3.05633802816901,3.04225352112676,355,100,0.0140845070422535,"blocked"
"3438",2.91549295774648,2.91549295774648,2.88732394366197,2.91549295774648,2.91549295774648,355,100,0.028169014084507,"blocked"
"3439",3.05633802816901,3.01408450704225,3.04225352112676,3.02816901408451,3,355,100,0.056338028169014,"blocked"
"3440",3.01408450704225,3.01408450704225,2.95774647887324,3.01408450704225,3.01408450704225,355,100,0.056338028169014,"blocked"
"3441",3.01408450704225,3.02816901408451,3.04225352112676,3.05633802816901,3.01408450704225,355,100,0.0422535211267605,"blocked"
"3442",2.92957746478873,2.97183098591549,2.90140845070423,2.88732394366197,2.95774647887324,355,100,0.084507042253521,"blocked"
"3443",2.88732394366197,2.88732394366197,2.90140845070423,2.87323943661972,2.88732394366197,355,100,0.028169014084507,"blocked"
"3444",3.02816901408451,3,3.02816901408451,3.02816901408451,3.01408450704225,355,100,0.028169014084507,"blocked"
"3445",2.90140845070423,2.85915492957746,2.90140845070423,2.87323943661972,2.91549295774648,355,100,0.056338028169014,"blocked"
"3446",3,3.02816901408451,2.97183098591549,3,3,355,100,0.056338028169014,"blocked"
"3447",3.14084507042254,3.11267605633803,3.15492957746479,3.14084507042254,3.11267605633803,355,100,0.0422535211267605,"blocked"
"3448",3.04225352112676,3.01408450704225,3.04225352112676,3,3.04225352112676,355,100,0.0422535211267605,"blocked"
"3449",3.05633802816901,3.02816901408451,3,3.01408450704225,3,355,100,0.056338028169014,"blocked"
"3450",3.11267605633803,3.07042253521127,3.09859154929577,3.08450704225352,3.09859154929577,355,100,0.0422535211267605,"blocked"
"3451",2.94366197183099,2.91549295774648,2.87323943661972,2.92957746478873,2.94366197183099,355,100,0.0704225352112675,"blocked"
"3452",2.97183098591549,2.97183098591549,2.98591549295775,2.97183098591549,2.97183098591549,355,100,0.0140845070422535,"blocked"
"3453",2.7887323943662,2.7887323943662,2.84507042253521,2.80281690140845,2.7887323943662,355,100,0.0563380281690145,"blocked"
"3454",3.02816901408451,3.02816901408451,3.04225352112676,3.02816901408451,3.04225352112676,355,100,0.0140845070422535,"blocked"
"3455",2.91549295774648,2.94366197183099,2.91549295774648,2.97183098591549,2.91549295774648,355,100,0.056338028169014,"blocked"
"3456",2.8169014084507,2.84507042253521,2.83098591549296,2.83098591549296,2.84507042253521,355,100,0.0281690140845074,"blocked"
"3457",2.94366197183099,2.94366197183099,2.92957746478873,2.94366197183099,2.92957746478873,355,100,0.0140845070422535,"blocked"
"3458",2.94366197183099,2.94366197183099,2.92957746478873,2.95774647887324,2.94366197183099,355,100,0.028169014084507,"blocked"
"3459",3.11267605633803,3.14084507042254,3.11267605633803,3.11267605633803,3.15492957746479,355,100,0.0422535211267605,"blocked"
"3460",3.05633802816901,3.04225352112676,3.02816901408451,3.02816901408451,3.05633802816901,355,100,0.028169014084507,"blocked"
"3461",3.02816901408451,3.01408450704225,3.02816901408451,3.04225352112676,3,355,100,0.0422535211267605,"blocked"
"3462",3.07042253521127,3.07042253521127,3.07042253521127,3.04225352112676,3.04225352112676,355,100,0.028169014084507,"blocked"
"3463",3.08450704225352,3.05633802816901,3.07042253521127,3.08450704225352,3.09859154929577,355,100,0.0422535211267605,"blocked"
"3464",3.15492957746479,3.14084507042254,3.14084507042254,3.1830985915493,3.15492957746479,355,100,0.042253521126761,"blocked"
"3465",3.08450704225352,3.14084507042254,3.05633802816901,3.12676056338028,3.12676056338028,355,100,0.084507042253521,"blocked"
"3466",2.98591549295775,3.01408450704225,3,3.01408450704225,3.01408450704225,355,100,0.028169014084507,"blocked"
"3467",3.01408450704225,2.97183098591549,3,2.95774647887324,2.97183098591549,355,100,0.056338028169014,"blocked"
"3468",3.04225352112676,3.04225352112676,3.07042253521127,3.04225352112676,3.05633802816901,355,100,0.028169014084507,"blocked"
"3469",3.07042253521127,3.05633802816901,3.04225352112676,3.05633802816901,3.04225352112676,355,100,0.028169014084507,"blocked"
"3470",2.84507042253521,2.88732394366197,2.90140845070423,2.87323943661972,2.87323943661972,355,100,0.056338028169014,"blocked"
"3471",2.90140845070423,2.91549295774648,2.90140845070423,2.90140845070423,2.91549295774648,355,100,0.0140845070422535,"blocked"
"3472",3.04225352112676,3.01408450704225,3.04225352112676,3.02816901408451,2.98591549295775,355,100,0.056338028169014,"blocked"
"3473",2.98591549295775,2.95774647887324,2.94366197183099,2.97183098591549,2.98591549295775,355,100,0.0422535211267605,"blocked"
"3474",3.01408450704225,3.04225352112676,3.04225352112676,3.05633802816901,3.01408450704225,355,100,0.0422535211267605,"blocked"
"3475",3.11267605633803,3.09859154929577,3.11267605633803,3.15492957746479,3.09859154929577,355,100,0.056338028169014,"blocked"
"3476",3.04225352112676,3.05633802816901,3.02816901408451,3.02816901408451,3.04225352112676,355,100,0.028169014084507,"blocked"
"3477",2.95774647887324,2.92957746478873,2.95774647887324,2.90140845070423,2.90140845070423,355,100,0.056338028169014,"blocked"
"3478",2.90140845070423,2.92957746478873,2.92957746478873,2.92957746478873,2.92957746478873,355,100,0.028169014084507,"blocked"
"3479",3.07042253521127,3.08450704225352,3.07042253521127,3.07042253521127,3.07042253521127,355,100,0.0140845070422535,"blocked"
"3480",2.92957746478873,2.95774647887324,2.95774647887324,2.91549295774648,2.90140845070423,355,100,0.056338028169014,"blocked"
"3481",2.90140845070423,2.91549295774648,2.92957746478873,2.85915492957746,2.85915492957746,355,100,0.0704225352112675,"blocked"
"3482",2.98591549295775,3.01408450704225,2.98591549295775,2.98591549295775,2.98591549295775,355,100,0.028169014084507,"blocked"
"3483",2.90140845070423,2.92957746478873,2.88732394366197,2.88732394366197,2.88732394366197,355,100,0.0422535211267605,"blocked"
"3484",3.02816901408451,2.98591549295775,2.97183098591549,3.04225352112676,2.98591549295775,355,100,0.0704225352112675,"blocked"
"3485",3.01408450704225,3,2.97183098591549,3.04225352112676,3,355,100,0.0704225352112675,"blocked"
"3486",3.07042253521127,3.07042253521127,3.01408450704225,3.07042253521127,3.01408450704225,355,100,0.056338028169014,"blocked"
"3487",3.04225352112676,3.02816901408451,3.01408450704225,3.04225352112676,3.05633802816901,355,100,0.0422535211267605,"blocked"
"3488",2.90140845070423,2.90140845070423,2.88732394366197,2.91549295774648,2.87323943661972,355,100,0.0422535211267605,"blocked"
"3489",2.85915492957746,2.87323943661972,2.84507042253521,2.88732394366197,2.8169014084507,355,100,0.070422535211268,"blocked"
"3490",3,3,2.98591549295775,2.98591549295775,3,355,100,0.0140845070422535,"blocked"
"3491",2.90140845070423,2.94366197183099,2.90140845070423,2.91549295774648,2.88732394366197,355,100,0.056338028169014,"blocked"
"3492",2.94366197183099,2.98591549295775,2.97183098591549,2.95774647887324,2.98591549295775,355,100,0.0422535211267605,"blocked"
"3493",2.94366197183099,2.88732394366197,2.90140845070423,2.92957746478873,2.95774647887324,355,100,0.0704225352112675,"blocked"
"3494",3.07042253521127,3.05633802816901,3.05633802816901,3.07042253521127,3.07042253521127,355,100,0.0140845070422535,"blocked"
"3495",2.88732394366197,2.90140845070423,2.90140845070423,2.90140845070423,2.90140845070423,355,100,0.0140845070422535,"blocked"
"3496",2.90140845070423,2.90140845070423,2.90140845070423,2.88732394366197,2.92957746478873,355,100,0.0422535211267605,"blocked"
"3497",2.91549295774648,2.91549295774648,2.94366197183099,2.92957746478873,2.91549295774648,355,100,0.028169014084507,"blocked"
"3498",2.95774647887324,2.95774647887324,2.92957746478873,2.92957746478873,2.94366197183099,355,100,0.028169014084507,"blocked"
"3499",3.02816901408451,3.01408450704225,3.01408450704225,2.98591549295775,2.97183098591549,355,100,0.056338028169014,"blocked"
"3500",3.01408450704225,3.01408450704225,3.01408450704225,3,3.04225352112676,355,100,0.0422535211267605,"blocked"
"3501",3,3.01369863013699,2.98630136986301,3,2.97260273972603,365,100,0.0410958904109591,"blocked"
"3502",3,3.01369863013699,3,3.01369863013699,3,365,100,0.0136986301369864,"blocked"
"3503",2.97260273972603,2.93150684931507,2.95890410958904,2.91780821917808,2.9041095890411,365,100,0.0684931506849313,"blocked"
"3504",2.95890410958904,2.94520547945205,2.97260273972603,2.93150684931507,2.94520547945205,365,100,0.0410958904109586,"blocked"
"3505",3.08219178082192,3.12328767123288,3.13698630136986,3.12328767123288,3.0958904109589,365,100,0.0547945205479454,"blocked"
"3506",2.97260273972603,2.94520547945205,2.95890410958904,2.95890410958904,2.94520547945205,365,100,0.0273972602739727,"blocked"
"3507",2.98630136986301,2.98630136986301,2.98630136986301,2.98630136986301,3.05479452054795,365,100,0.0684931506849318,"blocked"
"3508",3.02739726027397,3.05479452054795,3.05479452054795,3.04109589041096,3.04109589041096,365,100,0.0273972602739727,"blocked"
"3509",3.01369863013699,2.97260273972603,3.01369863013699,3.01369863013699,3,365,100,0.0410958904109591,"blocked"
"3510",3.04109589041096,3.02739726027397,3.04109589041096,3.02739726027397,3.05479452054795,365,100,0.0273972602739727,"blocked"
"3511",3.01369863013699,2.97260273972603,2.97260273972603,3.01369863013699,3.01369863013699,365,100,0.0410958904109591,"blocked"
"3512",2.95890410958904,2.95890410958904,2.97260273972603,2.95890410958904,2.98630136986301,365,100,0.0273972602739727,"blocked"
"3513",2.98630136986301,2.97260273972603,2.98630136986301,2.94520547945205,2.94520547945205,365,100,0.0410958904109591,"blocked"
"3514",3.01369863013699,3.01369863013699,3,2.95890410958904,3,365,100,0.0547945205479454,"blocked"
"3515",2.94520547945205,2.95890410958904,2.94520547945205,2.94520547945205,2.95890410958904,365,100,0.0136986301369864,"blocked"
"3516",2.97260273972603,3,3,2.98630136986301,3,365,100,0.0273972602739727,"blocked"
"3517",3.13698630136986,3.13698630136986,3.12328767123288,3.13698630136986,3.15068493150685,365,100,0.0273972602739727,"blocked"
"3518",2.91780821917808,2.93150684931507,2.9041095890411,2.94520547945205,2.93150684931507,365,100,0.0410958904109586,"blocked"
"3519",3.05479452054795,3.0958904109589,3.10958904109589,3.10958904109589,3.12328767123288,365,100,0.0684931506849313,"blocked"
"3520",2.93150684931507,2.9041095890411,2.9041095890411,2.9041095890411,2.9041095890411,365,100,0.0273972602739727,"blocked"
"3521",2.95890410958904,3,2.97260273972603,2.95890410958904,2.98630136986301,365,100,0.0410958904109591,"blocked"
"3522",2.98630136986301,3,3,3,2.98630136986301,365,100,0.0136986301369864,"blocked"
"3523",2.86301369863014,2.9041095890411,2.87671232876712,2.9041095890411,2.89041095890411,365,100,0.0410958904109591,"blocked"
"3524",3.01369863013699,2.97260273972603,2.98630136986301,2.97260273972603,3,365,100,0.0410958904109591,"blocked"
"3525",2.95890410958904,3,2.95890410958904,2.98630136986301,2.94520547945205,365,100,0.0547945205479454,"blocked"
"3526",3.02739726027397,3,3,2.95890410958904,2.98630136986301,365,100,0.0684931506849318,"blocked"
"3527",2.98630136986301,2.97260273972603,2.98630136986301,2.98630136986301,2.98630136986301,365,100,0.0136986301369864,"blocked"
"3528",3.05479452054795,3.05479452054795,3.02739726027397,3.05479452054795,3.06849315068493,365,100,0.0410958904109586,"blocked"
"3529",3.01369863013699,3.02739726027397,3.01369863013699,3.01369863013699,3.02739726027397,365,100,0.0136986301369864,"blocked"
"3530",2.97260273972603,2.97260273972603,3,2.95890410958904,2.97260273972603,365,100,0.0410958904109591,"blocked"
"3531",3,3,2.98630136986301,2.98630136986301,3,365,100,0.0136986301369864,"blocked"
"3532",3.06849315068493,3.12328767123288,3.0958904109589,3.10958904109589,3.06849315068493,365,100,0.0547945205479454,"blocked"
"3533",3.02739726027397,3,3.02739726027397,2.98630136986301,2.97260273972603,365,100,0.0547945205479454,"blocked"
"3534",2.97260273972603,2.98630136986301,3,3.02739726027397,2.98630136986301,365,100,0.0547945205479454,"blocked"
"3535",2.98630136986301,2.94520547945205,2.95890410958904,2.95890410958904,2.95890410958904,365,100,0.0410958904109591,"blocked"
"3536",3.05479452054795,3.08219178082192,3.05479452054795,3.06849315068493,3.05479452054795,365,100,0.0273972602739723,"blocked"
"3537",2.89041095890411,2.89041095890411,2.86301369863014,2.86301369863014,2.9041095890411,365,100,0.0410958904109591,"blocked"
"3538",3.04109589041096,2.98630136986301,3.02739726027397,2.97260273972603,3.01369863013699,365,100,0.0684931506849318,"blocked"
"3539",3.06849315068493,3.02739726027397,3,3.02739726027397,3.05479452054795,365,100,0.0684931506849313,"blocked"
"3540",2.97260273972603,3.01369863013699,2.98630136986301,3,2.97260273972603,365,100,0.0410958904109591,"blocked"
"3541",2.94520547945205,2.95890410958904,2.94520547945205,2.94520547945205,2.91780821917808,365,100,0.0410958904109586,"blocked"
"3542",2.93150684931507,2.9041095890411,2.91780821917808,2.9041095890411,2.9041095890411,365,100,0.0273972602739727,"blocked"
"3543",3,2.98630136986301,2.95890410958904,3.01369863013699,3,365,100,0.0547945205479454,"blocked"
"3544",2.94520547945205,2.91780821917808,2.95890410958904,2.94520547945205,2.98630136986301,365,100,0.0684931506849313,"blocked"
"3545",2.95890410958904,2.97260273972603,2.95890410958904,2.97260273972603,2.97260273972603,365,100,0.0136986301369864,"blocked"
"3546",3.15068493150685,3.15068493150685,3.16438356164384,3.13698630136986,3.12328767123288,365,100,0.0410958904109591,"blocked"
"3547",3.04109589041096,3,3.05479452054795,3.01369863013699,3.04109589041096,365,100,0.0547945205479454,"blocked"
"3548",3.05479452054795,3.06849315068493,3.05479452054795,3.05479452054795,3.04109589041096,365,100,0.0273972602739723,"blocked"
"3549",3.02739726027397,3.02739726027397,3.04109589041096,3.02739726027397,3.01369863013699,365,100,0.0273972602739727,"blocked"
"3550",2.89041095890411,2.95890410958904,2.91780821917808,2.89041095890411,2.93150684931507,365,100,0.0684931506849313,"blocked"
"3551",2.89041095890411,2.95890410958904,2.93150684931507,2.93150684931507,2.94520547945205,365,100,0.0684931506849313,"blocked"
"3552",2.95890410958904,2.9041095890411,2.9041095890411,2.95890410958904,2.95890410958904,365,100,0.054794520547945,"blocked"
"3553",2.93150684931507,2.98630136986301,2.97260273972603,2.97260273972603,2.97260273972603,365,100,0.054794520547945,"blocked"
"3554",2.82191780821918,2.82191780821918,2.79452054794521,2.82191780821918,2.83561643835616,365,100,0.0410958904109586,"blocked"
"3555",2.91780821917808,2.86301369863014,2.89041095890411,2.86301369863014,2.89041095890411,365,100,0.0547945205479454,"blocked"
"3556",2.95890410958904,2.95890410958904,2.95890410958904,2.97260273972603,2.91780821917808,365,100,0.054794520547945,"blocked"
"3557",3.0958904109589,3.08219178082192,3.08219178082192,3.06849315068493,3.08219178082192,365,100,0.0273972602739727,"blocked"
"3558",3.12328767123288,3.17808219178082,3.12328767123288,3.10958904109589,3.12328767123288,365,100,0.0684931506849313,"blocked"
"3559",2.95890410958904,2.98630136986301,3,2.95890410958904,3,365,100,0.0410958904109591,"blocked"
"3560",3,3.01369863013699,3.01369863013699,3.01369863013699,3.04109589041096,365,100,0.0410958904109591,"blocked"
"3561",3.10958904109589,3.12328767123288,3.12328767123288,3.06849315068493,3.0958904109589,365,100,0.0547945205479454,"blocked"
"3562",3.15068493150685,3.15068493150685,3.10958904109589,3.10958904109589,3.10958904109589,365,100,0.0410958904109591,"blocked"
